"city","number_deaths","state","state_code","month","year"
"Japaratinga",8,"AL",27,5,2019
"Jaramataia",1,"AL",27,5,2019
"Jundiá",3,"AL",27,5,2019
"Junqueiro",10,"AL",27,5,2019
"Lagoa da Canoa",8,"AL",27,5,2019
"Maceio",692,"AL",27,5,2019
"Maragogi",18,"AL",27,5,2019
"Maravilha",6,"AL",27,5,2019
"Marechal Deodoro",15,"AL",27,5,2019
"Mata Grande",8,"AL",27,5,2019
"Messias",5,"AL",27,5,2019
"Monteirópolis",1,"AL",27,5,2019
"Murici",9,"AL",27,5,2019
"Olho D'água das Flores",12,"AL",27,5,2019
"Olho D'água do Casado",6,"AL",27,5,2019
"Olho D'água Grande",4,"AL",27,5,2019
"Olivença",7,"AL",27,5,2019
"Ouro Branco",4,"AL",27,5,2019
"Palestina",5,"AL",27,5,2019
"Palmeira dos Índios",50,"AL",27,5,2019
"Pão de Açúcar",3,"AL",27,5,2019
"Pariconha",1,"AL",27,5,2019
"Passo de Camaragibe",8,"AL",27,5,2019
"Paulo Jacinto",6,"AL",27,5,2019
"Penedo",35,"AL",27,5,2019
"Piaçabuçu",14,"AL",27,5,2019
"Pilar",13,"AL",27,5,2019
"Piranhas",3,"AL",27,5,2019
"Poço das Trincheiras",1,"AL",27,5,2019
"Porto Calvo",16,"AL",27,5,2019
"Porto de Pedras",1,"AL",27,5,2019
"Porto Real do Colégio",11,"AL",27,5,2019
"Quebrangulo",5,"AL",27,5,2019
"Rio Largo",27,"AL",27,5,2019
"Roteiro",1,"AL",27,5,2019
"Santa Luzia do Norte",3,"AL",27,5,2019
"Santana do Ipanema",1,"AL",27,5,2019
"Santana do Mundaú",1,"AL",27,5,2019
"São Brás",1,"AL",27,5,2019
"São José da Laje",15,"AL",27,5,2019
"São José da Tapera",11,"AL",27,5,2019
"São Luís do Quitunde",12,"AL",27,5,2019
"São Miguel dos Milagres",5,"AL",27,5,2019
"São Sebastião",10,"AL",27,5,2019
"Taquarana",9,"AL",27,5,2019
"Teotônio Vilela",25,"AL",27,5,2019
"Traipu",19,"AL",27,5,2019
"União dos Palmares",37,"AL",27,5,2019
"Viçosa",19,"AL",27,5,2019
"Água Branca",10,"AL",27,6,2019
"Arapiraca",158,"AL",27,6,2019
"Atalaia",19,"AL",27,6,2019
"Barra de Santo Antônio",7,"AL",27,6,2019
"Boca da Mata",10,"AL",27,6,2019
"Branquinha",3,"AL",27,6,2019
"Cacimbinhas",5,"AL",27,6,2019
"Cajueiro",9,"AL",27,6,2019
"Campestre",4,"AL",27,6,2019
"Campo Alegre",12,"AL",27,6,2019
"Campo Grande",3,"AL",27,6,2019
"Canapi",2,"AL",27,6,2019
"Capela",10,"AL",27,6,2019
"Carneiros",2,"AL",27,6,2019
"Chã Preta",2,"AL",27,6,2019
"Coité do Nóia",4,"AL",27,6,2019
"Coruripe",5,"AL",27,6,2019
"Craíbas",34,"AL",27,6,2019
"Delmiro Gouveia",26,"AL",27,6,2019
"Estrela de Alagoas",8,"AL",27,6,2019
"Feira Grande",9,"AL",27,6,2019
"Feliz Deserto",2,"AL",27,6,2019
"Flexeiras",4,"AL",27,6,2019
"Girau do Ponciano",14,"AL",27,6,2019
"Igaci",15,"AL",27,6,2019
"Igreja Nova",7,"AL",27,6,2019
"Inhapi",4,"AL",27,6,2019
"Jacaré dos Homens",3,"AL",27,6,2019
"Jacuípe",1,"AL",27,6,2019
"Japaratinga",7,"AL",27,6,2019
"Jaramataia",1,"AL",27,6,2019
"Junqueiro",9,"AL",27,6,2019
"Lagoa da Canoa",10,"AL",27,6,2019
"Maceio",533,"AL",27,6,2019
"Major Isidoro",1,"AL",27,6,2019
"Maragogi",11,"AL",27,6,2019
"Maravilha",4,"AL",27,6,2019
"Marechal Deodoro",15,"AL",27,6,2019
"Mata Grande",12,"AL",27,6,2019
"Messias",7,"AL",27,6,2019
"Monteirópolis",3,"AL",27,6,2019
"Murici",5,"AL",27,6,2019
"Olho D'água das Flores",8,"AL",27,6,2019
"Olho D'água do Casado",5,"AL",27,6,2019
"Olho D'água Grande",1,"AL",27,6,2019
"Olivença",1,"AL",27,6,2019
"Ouro Branco",4,"AL",27,6,2019
"Palestina",1,"AL",27,6,2019
"Palmeira dos Índios",44,"AL",27,6,2019
"Pão de Açúcar",1,"AL",27,6,2019
"Pariconha",3,"AL",27,6,2019
"Passo de Camaragibe",1,"AL",27,6,2019
"Paulo Jacinto",4,"AL",27,6,2019
"Penedo",35,"AL",27,6,2019
"Piaçabuçu",9,"AL",27,6,2019
"Pilar",14,"AL",27,6,2019
"Piranhas",8,"AL",27,6,2019
"Poço das Trincheiras",3,"AL",27,6,2019
"Porto Calvo",10,"AL",27,6,2019
"Porto Real do Colégio",7,"AL",27,6,2019
"Quebrangulo",3,"AL",27,6,2019
"Rio Largo",17,"AL",27,6,2019
"Roteiro",2,"AL",27,6,2019
"Santa Luzia do Norte",1,"AL",27,6,2019
"Santana do Ipanema",2,"AL",27,6,2019
"Santana do Mundaú",3,"AL",27,6,2019
"São Brás",3,"AL",27,6,2019
"São José da Laje",13,"AL",27,6,2019
"São José da Tapera",25,"AL",27,6,2019
"São Luís do Quitunde",14,"AL",27,6,2019
"São Miguel dos Milagres",5,"AL",27,6,2019
"São Sebastião",12,"AL",27,6,2019
"Taquarana",12,"AL",27,6,2019
"Teotônio Vilela",13,"AL",27,6,2019
"Traipu",16,"AL",27,6,2019
"União dos Palmares",21,"AL",27,6,2019
"Viçosa",10,"AL",27,6,2019
"Água Branca",12,"AL",27,7,2019
"Arapiraca",185,"AL",27,7,2019
"Atalaia",16,"AL",27,7,2019
"Barra de Santo Antônio",5,"AL",27,7,2019
"Barra de São Miguel",9,"AL",27,7,2019
"Boca da Mata",11,"AL",27,7,2019
"Branquinha",8,"AL",27,7,2019
"Cacimbinhas",10,"AL",27,7,2019
"Cajueiro",13,"AL",27,7,2019
"Campestre",1,"AL",27,7,2019
"Campo Alegre",10,"AL",27,7,2019
"Campo Grande",9,"AL",27,7,2019
"Canapi",8,"AL",27,7,2019
"Capela",13,"AL",27,7,2019
"Carneiros",5,"AL",27,7,2019
"Chã Preta",3,"AL",27,7,2019
"Coité do Nóia",5,"AL",27,7,2019
"Coruripe",6,"AL",27,7,2019
"Craíbas",14,"AL",27,7,2019
"Delmiro Gouveia",30,"AL",27,7,2019
"Estrela de Alagoas",9,"AL",27,7,2019
"Feira Grande",19,"AL",27,7,2019
"Feliz Deserto",3,"AL",27,7,2019
"Flexeiras",6,"AL",27,7,2019
"Girau do Ponciano",17,"AL",27,7,2019
"Igaci",18,"AL",27,7,2019
"Igreja Nova",14,"AL",27,7,2019
"Inhapi",9,"AL",27,7,2019
"Jacaré dos Homens",5,"AL",27,7,2019
"Jacuípe",1,"AL",27,7,2019
"Japaratinga",5,"AL",27,7,2019
"Jaramataia",4,"AL",27,7,2019
"Jundiá",1,"AL",27,7,2019
"Junqueiro",9,"AL",27,7,2019
"Lagoa da Canoa",21,"AL",27,7,2019
"Maceio",541,"AL",27,7,2019
"Major Isidoro",1,"AL",27,7,2019
"Maragogi",17,"AL",27,7,2019
"Maravilha",2,"AL",27,7,2019
"Marechal Deodoro",14,"AL",27,7,2019
"Mata Grande",11,"AL",27,7,2019
"Matriz de Camaragibe",20,"AL",27,7,2019
"Messias",6,"AL",27,7,2019
"Monteirópolis",8,"AL",27,7,2019
"Murici",8,"AL",27,7,2019
"Olho D'água das Flores",12,"AL",27,7,2019
"Olho D'água do Casado",6,"AL",27,7,2019
"Olho D'água Grande",3,"AL",27,7,2019
"Olivença",6,"AL",27,7,2019
"Ouro Branco",11,"AL",27,7,2019
"Palestina",4,"AL",27,7,2019
"Palmeira dos Índios",44,"AL",27,7,2019
"Pão de Açúcar",1,"AL",27,7,2019
"Pariconha",4,"AL",27,7,2019
"Passo de Camaragibe",6,"AL",27,7,2019
"Paulo Jacinto",2,"AL",27,7,2019
"Penedo",43,"AL",27,7,2019
"Piaçabuçu",10,"AL",27,7,2019
"Pilar",16,"AL",27,7,2019
"Piranhas",3,"AL",27,7,2019
"Poço das Trincheiras",5,"AL",27,7,2019
"Porto Calvo",14,"AL",27,7,2019
"Porto de Pedras",2,"AL",27,7,2019
"Porto Real do Colégio",10,"AL",27,7,2019
"Quebrangulo",10,"AL",27,7,2019
"Rio Largo",26,"AL",27,7,2019
"Santana do Ipanema",2,"AL",27,7,2019
"Santana do Mundaú",7,"AL",27,7,2019
"São Brás",2,"AL",27,7,2019
"São José da Laje",10,"AL",27,7,2019
"São José da Tapera",14,"AL",27,7,2019
"São Luís do Quitunde",17,"AL",27,7,2019
"São Miguel dos Milagres",1,"AL",27,7,2019
"São Sebastião",18,"AL",27,7,2019
"Taquarana",7,"AL",27,7,2019
"Teotônio Vilela",27,"AL",27,7,2019
"Traipu",7,"AL",27,7,2019
"União dos Palmares",36,"AL",27,7,2019
"Viçosa",20,"AL",27,7,2019
"Água Branca",11,"AL",27,8,2019
"Arapiraca",160,"AL",27,8,2019
"Atalaia",22,"AL",27,8,2019
"Barra de Santo Antônio",5,"AL",27,8,2019
"Barra de São Miguel",1,"AL",27,8,2019
"Boca da Mata",16,"AL",27,8,2019
"Branquinha",6,"AL",27,8,2019
"Cacimbinhas",9,"AL",27,8,2019
"Cajueiro",19,"AL",27,8,2019
"Campo Alegre",16,"AL",27,8,2019
"Campo Grande",1,"AL",27,8,2019
"Canapi",13,"AL",27,8,2019
"Capela",10,"AL",27,8,2019
"Carneiros",4,"AL",27,8,2019
"Chã Preta",1,"AL",27,8,2019
"Coité do Nóia",10,"AL",27,8,2019
"Coruripe",8,"AL",27,8,2019
"Craíbas",24,"AL",27,8,2019
"Delmiro Gouveia",42,"AL",27,8,2019
"Estrela de Alagoas",7,"AL",27,8,2019
"Feira Grande",20,"AL",27,8,2019
"Feliz Deserto",3,"AL",27,8,2019
"Flexeiras",11,"AL",27,8,2019
"Girau do Ponciano",21,"AL",27,8,2019
"Igaci",16,"AL",27,8,2019
"Igreja Nova",10,"AL",27,8,2019
"Inhapi",10,"AL",27,8,2019
"Jacaré dos Homens",1,"AL",27,8,2019
"Jacuípe",7,"AL",27,8,2019
"Jaramataia",2,"AL",27,8,2019
"Jundiá",4,"AL",27,8,2019
"Junqueiro",13,"AL",27,8,2019
"Lagoa da Canoa",8,"AL",27,8,2019
"Maceio",579,"AL",27,8,2019
"Maragogi",12,"AL",27,8,2019
"Maravilha",5,"AL",27,8,2019
"Marechal Deodoro",14,"AL",27,8,2019
"Mata Grande",8,"AL",27,8,2019
"Matriz de Camaragibe",12,"AL",27,8,2019
"Messias",10,"AL",27,8,2019
"Monteirópolis",5,"AL",27,8,2019
"Murici",18,"AL",27,8,2019
"Olho D'água das Flores",16,"AL",27,8,2019
"Olho D'água do Casado",3,"AL",27,8,2019
"Olho D'água Grande",1,"AL",27,8,2019
"Olivença",4,"AL",27,8,2019
"Ouro Branco",6,"AL",27,8,2019
"Palmeira dos Índios",51,"AL",27,8,2019
"Pão de Açúcar",3,"AL",27,8,2019
"Passo de Camaragibe",4,"AL",27,8,2019
"Paulo Jacinto",3,"AL",27,8,2019
"Penedo",47,"AL",27,8,2019
"Piaçabuçu",12,"AL",27,8,2019
"Pilar",10,"AL",27,8,2019
"Piranhas",5,"AL",27,8,2019
"Poço das Trincheiras",2,"AL",27,8,2019
"Porto Calvo",4,"AL",27,8,2019
"Porto de Pedras",1,"AL",27,8,2019
"Porto Real do Colégio",6,"AL",27,8,2019
"Quebrangulo",7,"AL",27,8,2019
"Rio Largo",38,"AL",27,8,2019
"Santa Luzia do Norte",2,"AL",27,8,2019
"Santana do Ipanema",1,"AL",27,8,2019
"Santana do Mundaú",6,"AL",27,8,2019
"São Brás",4,"AL",27,8,2019
"São José da Laje",15,"AL",27,8,2019
"São José da Tapera",19,"AL",27,8,2019
"São Luís do Quitunde",13,"AL",27,8,2019
"São Miguel dos Milagres",1,"AL",27,8,2019
"São Sebastião",13,"AL",27,8,2019
"Taquarana",9,"AL",27,8,2019
"Teotônio Vilela",19,"AL",27,8,2019
"Traipu",8,"AL",27,8,2019
"União dos Palmares",27,"AL",27,8,2019
"Viçosa",13,"AL",27,8,2019
"Água Branca",14,"AL",27,9,2019
"Arapiraca",134,"AL",27,9,2019
"Atalaia",23,"AL",27,9,2019
"Barra de Santo Antônio",8,"AL",27,9,2019
"Barra de São Miguel",4,"AL",27,9,2019
"Boca da Mata",17,"AL",27,9,2019
"Branquinha",1,"AL",27,9,2019
"Cacimbinhas",7,"AL",27,9,2019
"Cajueiro",10,"AL",27,9,2019
"Campestre",5,"AL",27,9,2019
"Campo Alegre",13,"AL",27,9,2019
"Campo Grande",2,"AL",27,9,2019
"Canapi",8,"AL",27,9,2019
"Capela",10,"AL",27,9,2019
"Carneiros",1,"AL",27,9,2019
"Chã Preta",1,"AL",27,9,2019
"Coité do Nóia",3,"AL",27,9,2019
"Coruripe",6,"AL",27,9,2019
"Craíbas",13,"AL",27,9,2019
"Delmiro Gouveia",33,"AL",27,9,2019
"Estrela de Alagoas",6,"AL",27,9,2019
"Feira Grande",14,"AL",27,9,2019
"Feliz Deserto",2,"AL",27,9,2019
"Flexeiras",6,"AL",27,9,2019
"Girau do Ponciano",16,"AL",27,9,2019
"Igaci",25,"AL",27,9,2019
"Igreja Nova",9,"AL",27,9,2019
"Inhapi",7,"AL",27,9,2019
"Jacaré dos Homens",4,"AL",27,9,2019
"Jacuípe",2,"AL",27,9,2019
"Jaramataia",3,"AL",27,9,2019
"Junqueiro",15,"AL",27,9,2019
"Lagoa da Canoa",8,"AL",27,9,2019
"Maceio",552,"AL",27,9,2019
"Maragogi",8,"AL",27,9,2019
"Maravilha",4,"AL",27,9,2019
"Marechal Deodoro",15,"AL",27,9,2019
"Mata Grande",14,"AL",27,9,2019
"Matriz de Camaragibe",17,"AL",27,9,2019
"Messias",6,"AL",27,9,2019
"Monteirópolis",4,"AL",27,9,2019
"Murici",8,"AL",27,9,2019
"Olho D'água das Flores",3,"AL",27,9,2019
"Olho D'água do Casado",2,"AL",27,9,2019
"Olho D'água Grande",3,"AL",27,9,2019
"Olivença",7,"AL",27,9,2019
"Ouro Branco",3,"AL",27,9,2019
"Palestina",2,"AL",27,9,2019
"Palmeira dos Índios",49,"AL",27,9,2019
"Pão de Açúcar",11,"AL",27,9,2019
"Passo de Camaragibe",4,"AL",27,9,2019
"Paulo Jacinto",7,"AL",27,9,2019
"Penedo",40,"AL",27,9,2019
"Piaçabuçu",8,"AL",27,9,2019
"Pilar",11,"AL",27,9,2019
"Piranhas",6,"AL",27,9,2019
"Poço das Trincheiras",2,"AL",27,9,2019
"Porto Calvo",13,"AL",27,9,2019
"Porto de Pedras",1,"AL",27,9,2019
"Porto Real do Colégio",10,"AL",27,9,2019
"Quebrangulo",7,"AL",27,9,2019
"Rio Largo",18,"AL",27,9,2019
"Santa Luzia do Norte",2,"AL",27,9,2019
"Santana do Ipanema",1,"AL",27,9,2019
"Santana do Mundaú",3,"AL",27,9,2019
"São Brás",2,"AL",27,9,2019
"São José da Laje",16,"AL",27,9,2019
"São José da Tapera",7,"AL",27,9,2019
"São Luís do Quitunde",13,"AL",27,9,2019
"São Miguel dos Milagres",3,"AL",27,9,2019
"São Sebastião",12,"AL",27,9,2019
"Taquarana",11,"AL",27,9,2019
"Teotônio Vilela",18,"AL",27,9,2019
"Traipu",9,"AL",27,9,2019
"União dos Palmares",42,"AL",27,9,2019
"Viçosa",17,"AL",27,9,2019
"Água Branca",11,"AL",27,10,2019
"Arapiraca",159,"AL",27,10,2019
"Atalaia",22,"AL",27,10,2019
"Barra de Santo Antônio",3,"AL",27,10,2019
"Boca da Mata",15,"AL",27,10,2019
"Branquinha",2,"AL",27,10,2019
"Cacimbinhas",2,"AL",27,10,2019
"Cajueiro",11,"AL",27,10,2019
"Campestre",1,"AL",27,10,2019
"Campo Alegre",9,"AL",27,10,2019
"Campo Grande",4,"AL",27,10,2019
"Canapi",2,"AL",27,10,2019
"Capela",5,"AL",27,10,2019
"Chã Preta",3,"AL",27,10,2019
"Coité do Nóia",7,"AL",27,10,2019
"Coruripe",9,"AL",27,10,2019
"Craíbas",21,"AL",27,10,2019
"Delmiro Gouveia",20,"AL",27,10,2019
"Estrela de Alagoas",5,"AL",27,10,2019
"Feira Grande",6,"AL",27,10,2019
"Feliz Deserto",2,"AL",27,10,2019
"Flexeiras",11,"AL",27,10,2019
"Girau do Ponciano",14,"AL",27,10,2019
"Igaci",9,"AL",27,10,2019
"Igreja Nova",9,"AL",27,10,2019
"Inhapi",11,"AL",27,10,2019
"Jacaré dos Homens",5,"AL",27,10,2019
"Jacuípe",1,"AL",27,10,2019
"Jaramataia",4,"AL",27,10,2019
"Junqueiro",12,"AL",27,10,2019
"Lagoa da Canoa",10,"AL",27,10,2019
"Maceio",549,"AL",27,10,2019
"Major Isidoro",5,"AL",27,10,2019
"Maragogi",8,"AL",27,10,2019
"Marechal Deodoro",17,"AL",27,10,2019
"Mata Grande",11,"AL",27,10,2019
"Matriz de Camaragibe",18,"AL",27,10,2019
"Messias",6,"AL",27,10,2019
"Monteirópolis",4,"AL",27,10,2019
"Murici",16,"AL",27,10,2019
"Olho D'água das Flores",12,"AL",27,10,2019
"Olho D'água do Casado",2,"AL",27,10,2019
"Olho D'água Grande",2,"AL",27,10,2019
"Olivença",3,"AL",27,10,2019
"Ouro Branco",10,"AL",27,10,2019
"Palestina",1,"AL",27,10,2019
"Palmeira dos Índios",55,"AL",27,10,2019
"Pão de Açúcar",4,"AL",27,10,2019
"Passo de Camaragibe",5,"AL",27,10,2019
"Paulo Jacinto",1,"AL",27,10,2019
"Penedo",46,"AL",27,10,2019
"Piaçabuçu",7,"AL",27,10,2019
"Pilar",19,"AL",27,10,2019
"Piranhas",5,"AL",27,10,2019
"Poço das Trincheiras",1,"AL",27,10,2019
"Porto Calvo",13,"AL",27,10,2019
"Porto Real do Colégio",4,"AL",27,10,2019
"Quebrangulo",7,"AL",27,10,2019
"Rio Largo",29,"AL",27,10,2019
"Roteiro",2,"AL",27,10,2019
"Santa Luzia do Norte",2,"AL",27,10,2019
"Santana do Mundaú",3,"AL",27,10,2019
"São Brás",3,"AL",27,10,2019
"São José da Laje",13,"AL",27,10,2019
"São José da Tapera",13,"AL",27,10,2019
"São Luís do Quitunde",17,"AL",27,10,2019
"São Miguel dos Milagres",4,"AL",27,10,2019
"São Sebastião",12,"AL",27,10,2019
"Taquarana",9,"AL",27,10,2019
"Teotônio Vilela",28,"AL",27,10,2019
"Traipu",13,"AL",27,10,2019
"União dos Palmares",31,"AL",27,10,2019
"Viçosa",11,"AL",27,10,2019
"Água Branca",7,"AL",27,11,2019
"Arapiraca",124,"AL",27,11,2019
"Atalaia",9,"AL",27,11,2019
"Barra de Santo Antônio",6,"AL",27,11,2019
"Barra de São Miguel",4,"AL",27,11,2019
"Boca da Mata",13,"AL",27,11,2019
"Branquinha",5,"AL",27,11,2019
"Cacimbinhas",6,"AL",27,11,2019
"Cajueiro",11,"AL",27,11,2019
"Campestre",2,"AL",27,11,2019
"Campo Alegre",14,"AL",27,11,2019
"Campo Grande",4,"AL",27,11,2019
"Canapi",7,"AL",27,11,2019
"Capela",6,"AL",27,11,2019
"Carneiros",4,"AL",27,11,2019
"Chã Preta",2,"AL",27,11,2019
"Coité do Nóia",4,"AL",27,11,2019
"Coruripe",3,"AL",27,11,2019
"Craíbas",20,"AL",27,11,2019
"Delmiro Gouveia",26,"AL",27,11,2019
"Estrela de Alagoas",12,"AL",27,11,2019
"Feira Grande",6,"AL",27,11,2019
"Flexeiras",3,"AL",27,11,2019
"Girau do Ponciano",9,"AL",27,11,2019
"Igaci",7,"AL",27,11,2019
"Igreja Nova",9,"AL",27,11,2019
"Inhapi",8,"AL",27,11,2019
"Jacaré dos Homens",2,"AL",27,11,2019
"Jacuípe",2,"AL",27,11,2019
"Jaramataia",3,"AL",27,11,2019
"Junqueiro",15,"AL",27,11,2019
"Lagoa da Canoa",9,"AL",27,11,2019
"Maceio",543,"AL",27,11,2019
"Maragogi",10,"AL",27,11,2019
"Marechal Deodoro",2,"AL",27,11,2019
"Mata Grande",4,"AL",27,11,2019
"Matriz de Camaragibe",16,"AL",27,11,2019
"Messias",3,"AL",27,11,2019
"Monteirópolis",4,"AL",27,11,2019
"Murici",9,"AL",27,11,2019
"Olho D'água das Flores",10,"AL",27,11,2019
"Olho D'água do Casado",3,"AL",27,11,2019
"Olho D'água Grande",1,"AL",27,11,2019
"Olivença",5,"AL",27,11,2019
"Ouro Branco",2,"AL",27,11,2019
"Palestina",2,"AL",27,11,2019
"Palmeira dos Índios",44,"AL",27,11,2019
"Pão de Açúcar",9,"AL",27,11,2019
"Passo de Camaragibe",4,"AL",27,11,2019
"Paulo Jacinto",4,"AL",27,11,2019
"Penedo",26,"AL",27,11,2019
"Piaçabuçu",13,"AL",27,11,2019
"Pilar",8,"AL",27,11,2019
"Piranhas",1,"AL",27,11,2019
"Poço das Trincheiras",4,"AL",27,11,2019
"Porto Calvo",12,"AL",27,11,2019
"Porto de Pedras",3,"AL",27,11,2019
"Porto Real do Colégio",4,"AL",27,11,2019
"Quebrangulo",8,"AL",27,11,2019
"Rio Largo",29,"AL",27,11,2019
"Roteiro",1,"AL",27,11,2019
"Santa Luzia do Norte",3,"AL",27,11,2019
"Santana do Ipanema",30,"AL",27,11,2019
"Santana do Mundaú",4,"AL",27,11,2019
"São Brás",2,"AL",27,11,2019
"São José da Laje",16,"AL",27,11,2019
"São José da Tapera",13,"AL",27,11,2019
"São Luís do Quitunde",15,"AL",27,11,2019
"São Miguel dos Milagres",3,"AL",27,11,2019
"São Sebastião",20,"AL",27,11,2019
"Taquarana",12,"AL",27,11,2019
"Teotônio Vilela",23,"AL",27,11,2019
"Traipu",12,"AL",27,11,2019
"União dos Palmares",33,"AL",27,11,2019
"Viçosa",14,"AL",27,11,2019
"Água Branca",9,"AL",27,12,2019
"Arapiraca",114,"AL",27,12,2019
"Atalaia",19,"AL",27,12,2019
"Barra de Santo Antônio",7,"AL",27,12,2019
"Barra de São Miguel",1,"AL",27,12,2019
"Boca da Mata",15,"AL",27,12,2019
"Branquinha",1,"AL",27,12,2019
"Cacimbinhas",5,"AL",27,12,2019
"Cajueiro",8,"AL",27,12,2019
"Campestre",1,"AL",27,12,2019
"Campo Alegre",15,"AL",27,12,2019
"Campo Grande",2,"AL",27,12,2019
"Canapi",9,"AL",27,12,2019
"Capela",10,"AL",27,12,2019
"Carneiros",2,"AL",27,12,2019
"Chã Preta",3,"AL",27,12,2019
"Coité do Nóia",6,"AL",27,12,2019
"Coruripe",9,"AL",27,12,2019
"Craíbas",19,"AL",27,12,2019
"Delmiro Gouveia",30,"AL",27,12,2019
"Estrela de Alagoas",6,"AL",27,12,2019
"Feira Grande",9,"AL",27,12,2019
"Feliz Deserto",2,"AL",27,12,2019
"Flexeiras",4,"AL",27,12,2019
"Girau do Ponciano",12,"AL",27,12,2019
"Igaci",21,"AL",27,12,2019
"Igreja Nova",11,"AL",27,12,2019
"Inhapi",6,"AL",27,12,2019
"Jacaré dos Homens",4,"AL",27,12,2019
"Jacuípe",5,"AL",27,12,2019
"Japaratinga",1,"AL",27,12,2019
"Jaramataia",4,"AL",27,12,2019
"Junqueiro",10,"AL",27,12,2019
"Lagoa da Canoa",6,"AL",27,12,2019
"Maceio",551,"AL",27,12,2019
"Maragogi",13,"AL",27,12,2019
"Mata Grande",11,"AL",27,12,2019
"Matriz de Camaragibe",12,"AL",27,12,2019
"Messias",5,"AL",27,12,2019
"Monteirópolis",3,"AL",27,12,2019
"Murici",7,"AL",27,12,2019
"Olho D'água das Flores",9,"AL",27,12,2019
"Olho D'água do Casado",3,"AL",27,12,2019
"Olho D'água Grande",3,"AL",27,12,2019
"Olivença",3,"AL",27,12,2019
"Ouro Branco",8,"AL",27,12,2019
"Palestina",3,"AL",27,12,2019
"Palmeira dos Índios",37,"AL",27,12,2019
"Pão de Açúcar",7,"AL",27,12,2019
"Passo de Camaragibe",2,"AL",27,12,2019
"Paulo Jacinto",4,"AL",27,12,2019
"Penedo",40,"AL",27,12,2019
"Piaçabuçu",12,"AL",27,12,2019
"Pilar",18,"AL",27,12,2019
"Piranhas",3,"AL",27,12,2019
"Poço das Trincheiras",5,"AL",27,12,2019
"Porto Calvo",13,"AL",27,12,2019
"Porto de Pedras",1,"AL",27,12,2019
"Porto Real do Colégio",9,"AL",27,12,2019
"Quebrangulo",5,"AL",27,12,2019
"Rio Largo",18,"AL",27,12,2019
"Roteiro",1,"AL",27,12,2019
"Santa Luzia do Norte",4,"AL",27,12,2019
"Santana do Ipanema",31,"AL",27,12,2019
"Santana do Mundaú",2,"AL",27,12,2019
"São Brás",3,"AL",27,12,2019
"São José da Laje",12,"AL",27,12,2019
"São José da Tapera",7,"AL",27,12,2019
"São Luís do Quitunde",15,"AL",27,12,2019
"São Miguel dos Milagres",2,"AL",27,12,2019
"São Sebastião",10,"AL",27,12,2019
"Taquarana",15,"AL",27,12,2019
"Teotônio Vilela",23,"AL",27,12,2019
"Traipu",10,"AL",27,12,2019
"União dos Palmares",30,"AL",27,12,2019
"Viçosa",14,"AL",27,12,2019
"Água Branca",18,"AL",27,1,2020
"Arapiraca",136,"AL",27,1,2020
"Atalaia",14,"AL",27,1,2020
"Barra de Santo Antônio",8,"AL",27,1,2020
"Barra de São Miguel",6,"AL",27,1,2020
"Boca da Mata",9,"AL",27,1,2020
"Branquinha",4,"AL",27,1,2020
"Cacimbinhas",9,"AL",27,1,2020
"Cajueiro",14,"AL",27,1,2020
"Campestre",6,"AL",27,1,2020
"Campo Alegre",20,"AL",27,1,2020
"Campo Grande",3,"AL",27,1,2020
"Canapi",3,"AL",27,1,2020
"Capela",5,"AL",27,1,2020
"Carneiros",2,"AL",27,1,2020
"Chã Preta",4,"AL",27,1,2020
"Coité do Nóia",6,"AL",27,1,2020
"Coruripe",8,"AL",27,1,2020
"Craíbas",23,"AL",27,1,2020
"Delmiro Gouveia",24,"AL",27,1,2020
"Estrela de Alagoas",2,"AL",27,1,2020
"Feira Grande",15,"AL",27,1,2020
"Feliz Deserto",1,"AL",27,1,2020
"Flexeiras",9,"AL",27,1,2020
"Girau do Ponciano",11,"AL",27,1,2020
"Igaci",10,"AL",27,1,2020
"Igreja Nova",11,"AL",27,1,2020
"Inhapi",8,"AL",27,1,2020
"Jacaré dos Homens",1,"AL",27,1,2020
"Jacuípe",3,"AL",27,1,2020
"Jaramataia",4,"AL",27,1,2020
"Jundiá",4,"AL",27,1,2020
"Junqueiro",11,"AL",27,1,2020
"Lagoa da Canoa",7,"AL",27,1,2020
"Maceio",581,"AL",27,1,2020
"Maragogi",13,"AL",27,1,2020
"Mata Grande",10,"AL",27,1,2020
"Matriz de Camaragibe",17,"AL",27,1,2020
"Messias",4,"AL",27,1,2020
"Monteirópolis",4,"AL",27,1,2020
"Murici",8,"AL",27,1,2020
"Olho D'água das Flores",18,"AL",27,1,2020
"Olho D'água do Casado",1,"AL",27,1,2020
"Olho D'água Grande",3,"AL",27,1,2020
"Ouro Branco",2,"AL",27,1,2020
"Palestina",3,"AL",27,1,2020
"Palmeira dos Índios",58,"AL",27,1,2020
"Pão de Açúcar",11,"AL",27,1,2020
"Paulo Jacinto",1,"AL",27,1,2020
"Penedo",28,"AL",27,1,2020
"Piaçabuçu",15,"AL",27,1,2020
"Pilar",5,"AL",27,1,2020
"Piranhas",4,"AL",27,1,2020
"Poço das Trincheiras",5,"AL",27,1,2020
"Porto Calvo",12,"AL",27,1,2020
"Porto de Pedras",1,"AL",27,1,2020
"Porto Real do Colégio",14,"AL",27,1,2020
"Quebrangulo",9,"AL",27,1,2020
"Rio Largo",29,"AL",27,1,2020
